comment,sentiment
调动了学生的学习主动性，激发了学生的学习兴趣,1
一开始的教学计划设置和制作安排等讲的不错，但是后面没有很好的和微课动画视频制作结合起来，尤其是互动环节设计，也讲的有待提高。,1
挺不错的课程，深入浅出,1
这么说吧，你没点基础干脆别听，讲的很跳跃,1
今天刚刚申请《论语的智慧》，证书上没有学时数字的显示，我没有办法申请学时，希望以后的证书上可以显示具体数字，方便教师申报学时，慕课讲授内容很好，可以提升能力。,1
通过学习，感觉自己无论在管理学生还是在教学研究方面都有很大提高。,1
学到了新知识。,1
照本宣科，没有太展开讲，总体比较失望，学完了得再找其它课程重新学习一下,1
学不到什么。,1
"
这个老师讲得确实有点让我听的不是很懂，觉得非常难。
看了好几周，还是没有进入JAVA的门。
不过出的相关题目还是不错的。",1
慕课真的很灵活方便。,1
课程组织上，要把课堂细化，每一分钟都有它存在的价值。在授课方式上，有原来的教师讲授，转变成教师引导，让同学们更多的参与到教学工作中，抓住重难点，便于学生学习,1
内容讲的很详细。,1
通过学习，初步了解了翻转课堂的方法,1
最大的感受就是安排有些问题，常常错过考试，作业，而且没办法弥补。很是烦恼。希望以后可以改进。能否有补救措施。或者可以本期没过关，下期接着学。,1
"ai,讲的太基础",1
课程内容组织合理，授课方式可以增加互动环节,1
受益匪浅，尤其是翻转课堂的视频制作,1
学习了好多的成语，增加了对中华传统文化的了解。,1
对以后的创新有启发和借鉴作用,1
这个课程的作业太难啦……啊啊啊啊啊啊啊啊，写的心累……,1
课程很好，收货很多。,1
易学易懂，讲解升入浅出,1
很充实，也明白了如何更好的做研究,1
很好，非常实用,1
课程内容丰富，安排合理。,1
授课内容非常好,1
"翻转”1、让学生自己掌控学习
2、增加了互动
3、让教师更了解学生
4、能实现学生个性化学习
总之，教学效果杠杠的",1
感觉知识好难啊！,1
挺好的，重回杭州,1
通过这门课的学习我学会了怎样给研究选题,1
杭州西湖历史悠久，有多少历史名人都拜访过，以及近代和现代的文人墨客，国家领导都很重视西湖的保护和治理。让西湖变得越来越美。,1
没开课啊。,1
翻转课堂很值得学习。,1
声音太小了，开场音乐声音挺大一讲科声音就小了，每次换集时都吓一跳,1
为什么全看完了，也考试了，也讨论了，但只显6课时？,1
学有所得，学然后知不足。,1
嗷嗷嗷嗷嗷,1
简单了解化工制图的相关知识,1
学习使我受益匪浅,1
研究设计和研究过程,1
不错不错不催,1
新观点、新思路、新理念、新方法。,1
已扫雷完毕，不建议踩雷,1
课程结合老师实际教学过程中出现的问题，从研究问题的角度给与支持。怎样进行课程观察活动，可以运用什么技术进行课堂研究，对我们的教学很有帮助,1
"感觉一张证书100，真的有点贵
还是认为保留原有的电子证书好得多",1
非常好，继续加油,1
到了最后几周老师基本不来评论区回答问题了，但是越到后面题目越难。。评论区基本上只有几个人了。。,1
咳咳！有待提高,1
能将研究形象地比喻成烹饪佳肴，好形象，将抽象的研究具体化了。便于教师理解领悟。期待新的更有建设性的、更具体化的内容。,1
其中案例分析，给我们的教学很强的实际指导性，给了我思考和实践的指导性,1
讲课内容精炼，但讲课语气太生硬，无感情，像是在播新闻。不喜欢,1
感谢老师的分享，学有所获！,1
这么多人居然说好……这种照着PPT一行行念下来的课居然还是精品课?你们确定自己在听吗？,1
学习不好，有好多缺陷要重新学习考试几次,1
老师自己对课程的理解也不深？讲的时候有犹豫跟怀疑自己，还有含糊不清的地方,1
老师讲的挺好的,1
课程设计精简，有趣，对我有一定帮助。,1
几何造型技术就讲到Bezier曲线的性质就完了？？？？？？？怎么拼接还有Bezier曲面都完全不讲，哭,1
课程内容和授课方式简介醒目，采用实际案例分析便于接受和理解。,1
"不错呢
继续学习
",1
22222,1
哇OMG 这感觉真的超棒的 为自己学习计算机提供了巩固的机会 是一种很好的学习计算机的方式 姐妹们快用它 绝对不会后悔 体验一级棒！!!！!,1
课程时间很紧凑，感觉时间不够用了，本来想拿到优秀，但是差一些，还是心理不太得劲，但无可奈何，再接再厉吧。 另外，本人觉得 在课堂交流区至少留言30条以上才计分，自己太认真了，留言内容多质量好，但是，数量不达标，估计这个是失分的地方。下次改进。,1
这门课程是在中国慕课平台上教授的，由北京大学王琼博士生导师主讲，课程目的是希望教师不仅仅会教书育人，更重要是具有研究思维，将教学上遇到的问题通过研究来找到解决方案。这样一来，教师这个职业将变得更加专业化，给教师也注入了新的活力。,1
难用，特别难用，乱七八糟的结构,1
怎么说呢？实用性不是很高,1
深受启发，受益多多,1
.......,1
分数太迷了,1
可以，可以不断进步。很喜欢,1
老师讲的很好，满足了我不少需求,1
不能申请免费电子证书很差劲,1
从来没了解的内容，听到后明白很多，原来我们人类在宇宙空间内那么渺小，看着那么清楚的太阳，月亮，原来离我们那么遥远,1
好很不错的,1
农村中学后进生转化问题确实是个社会问题。值得教育者认真研究。,1
本来以为是来学习哲学内容的，但是到了后期就变成了南大校友展示。。。,1
我感觉很有用，收获很多。今后多多学习。,1
谢谢老师们的付出，分享给我们精彩的讲解，非常受益。,1
教授讲的好，通熟易懂！,1
增加自己的知识，为明年的高考准备，特别是计划明年报南京大学的自主招生。,1
提高了我的思辨能力，分析问题的能力。受益匪浅，给老师点赞。,1
感觉课程设计很合理,1
感受非常深,1
有很大的使用价值。,1
快乐的学习者,1
课后练习好难,1
通过这次学习，我感觉对我的课堂教学非常有帮助，解决了教学中的一些难题。,1
让我学习了很多,1
这是一节好课，受益匪浅,1
刚刚听电化学，坚持听到了8.4，听完觉得和自己预习没什么两样，PPT完全跟着书来，例题的话讲解的时候也是完全跟着书念，甚至因为看PPT反而浪费自己的时间，那些公式怎么来的怎么理解，一概没有解释，就是因为不懂才来学习，但是真的就觉得自己预习时候不懂的听了课还是一脸懵。一个感受就是老师讲话感觉是一个主播在报道新闻（笑哭）,1
感觉老师就是把PPT念了一边？？？,1
也就一般般吧,1
vhjv和广泛的,1
全程读课件,1
很好用很喜欢,1
很好的一个学习平台,1
就是对着书上的内容读了一遍,1
作业互评这个步骤完全没必要啊，作业互评的质量也没有,1
课程内容上浅入深出，单调乏味。,1
说句心里话其实让掏钱买结业证有点觉得上当的感觉，纯属个人想法,1
该门课程很不合理 首先有的模块的分数必须参加互评而且是必须是电脑客户端 没有电脑或者没带电脑的学生根本参加不了 第二关于答题时间的设计 错过了根本就打不了 有很多因素比如学校 家里 个人等原因未能参加的人很吃亏,1
非常优质的上课体验，学到的东西非常的多，课堂丰富有趣，老师的讲授清晰易于接受。,1
非常的牛 牛,1
对知识的理解更深入了,1
学点总比不学强，从中学到了老师们的一些丰富经验和一些授课策略，再结合自身，这对自己以后的教育教学工作有很大的帮助，谢谢！,1
gundan,1
6666666,1
"很好，受益匪浅

",1
启发很大。。,1
从这次学习中，受益匪浅，对我的教学实践，有很大的帮助。希望以后能有真正帮助一线教师的课程。,1
作业太频繁太多了,1
单词量要求比较大的，感觉题目做起来难！反正题目在网上也找不到答案，自己做了也没有答案对，很多生词。感觉阅读难度在经济学人的水平才能完全看明白！希望能学完这课程！时常备一个词典查询生词是必须的。,1
还是挺不错的,1
老师讲得很好，但是课程通知安排不太合理，考试时间也不太合理,1
无法申请证书，又看不到总成绩，啊啊啊我要哭了,1
受益匪浅，值得学习,1
真不容易呀,1
这门课老师讲得特别好，从我们的日常生活出发，举例合适，收获多多！,1
受益匪浅。知道了老师如何在教学中做研究，在论文写作中有很大的帮助,1
有很大的收获,1
慕课将怎样影响我们未来的教育教学？慕课的出现是信息技术创新应用和互联网资本在教育领域结合的产物。慕课因其学习内容多样、方式灵活，更加适合信息时代学习的特点，学习者的个性化和自主性可以得到更充分体现，决定了其必然会成为信息时代重要的教育和学习方式。 信息化一定会促进中国的教育变革，对于慕课的发展，需要加强顶层设计和规范管理，也需要全社会各类机构和组织力量的积极支持。建议研究制定开放学习课程的学籍注册制度、课程学习成果评价与认证制度、开放学习课程的学分互认与转换制度等，以解决慕课如何与学历挂钩等问题。研究制定慕课知识产权保护办法，界定教师慕课课程建设职务与非职务产权，做到有法可依。 慕课引发社会对教育改革和新的教学模式的思考。慕课的出现将“倒逼”我国教育必须走以质量提升为核心的内涵式发展道路。慕课的发展过程是一个利益重组的过程，将伴随变革的长期挑战，传统教育模式结构延续的惯性会是最大的阻力。正确处理好慕课发展与教育改革的矛盾将是巨大挑战。 信息技术创新将推动慕课不断进入新的发展阶段。慕课将在线学习、社交服务、大数据分析、移动互联网等理念融为一体，使得大规模多面向的实时信息交流和互动成为可能,1
讨论很令人烦躁,1
无。。。。。。。,1
感受很深刻，收获很大,1
很有收获，受益匪浅,1
感觉很好的,1
学了这门课，使我收获很大，对我的工作，学习带来非常大的帮助。,1
课程内容有些深，考试难。,1
太仔细了，很好！,1
非常有收获！,1
aaaaaaaa,1
理论知识有很大提高,1
感触很多，收获很大。,1
学习本课程能让我们保持积极乐观的心态，以平常心面对生活中的一切困难和坎坷，勇往直前！,1
收获颇丰，受益匪浅。,1
很棒的课程，有助于我们对于翻译的理解,1
学习使人进步,1
这门课程融理论性，指导性，实践性，艺术性和趣味性为一体，可操作性强，使用广泛，精彩纷呈。讲授者的声音轻柔，如春风细雨般慢慢感化你的内心，让人渐渐被她的理念所感染，我想，这就是种语言的魅力 。每节课程时间短，几分钟，可以充分利用休息前时间或课间时间或等公交车的时间进行学习，即所谓的碎片化学习。学习过程中会有进度的提醒，不仅有在线答疑，还有课后讨论和习题，多种教学手段和方式的利用，给予我们学习时间灵活自由的同时，更好的完成教学任务及目的。总而言之，个人觉得收获不少!,1
"好无聊vvvvvv
",1
"受益匪浅吧
",1
我感觉教学团队似乎准备不足，第一次开课时间从上午10点改到下午4点；第三次上课时间从周五改到周六，而且测验题答案出错。,1
让我学习了很多新的知识，以课题形式搞科研，可以是研究在相当长时间内集中较多的人力物力，解决一个突出的问题，且使研究方案明确，成果较为突出。但是课题不是科研的代名词，随机的，情景的，个别的问题亦可作为研究对象。,1
学到了从未见到的知识。,1
增长了见识,1
还是有所收获的,1
还可以，学习起来没有多累,1
内容很丰富，但是时间有点紧张,1
这里学习的都是我们平时所未见到的，对我的思想和学习都有很大的震撼，学习到了很多知识。,1
让自己认识生活，让好多行为可以得到解释的依据，接收到之前没有过任何了解的内容,1
老师讲得生硬，国家精品就这种水准，有点失望,1
这个课程让我感到中国传统文化的独特魅力。,1
"在第三讲的案例中，Jones老师并没有在一项研究中，使用单一的研究方法，而是使用不同的研究方法来解决研究过程中遇到的各种问题，这样做的好处是什么？

A.
吸收各种研究方法的长处，提高对收集到的数据的解释度，以及研究结论的准确性

B.
使研究具有更高的实用性价值

C.
比单独使用一种研究方法拥有更灵活的使用空间

D.
避免研究受到单一方法的局限性，多维地描述数据，提取到更多的深层信息",1
对于自身很有帮助,1
还是线下比较专心,1
挺不错的，对我的影响比较大,1
听了一课，然后做课后作业发现跟老师讲的内容没有啥关联啊,1
感受特别深,1
中华文化博大精深，是我们宝贵的财富,1
讲的非常好,1
收获颇多！,1
学习感受很好,1
受益多多，以后会多参加此类学习,1
"一般般啦没啥好说的
",1
很有压力，也很有收获，相对视频而言，文字资料印象更深刻，影响更深远。,1
内容没什么深度,1
内容充实，受益匪浅！,1
老师讲得非常好，受益匪浅。,1
经过这段时间的学习，从心理上去发现自己的情绪，然后进行正确处理好。,1
居然要钱!,1
很好，到时候用到实践中试试！,1
。。。。。,1
课程受益匪浅,1
通过学习使我增长了不少知识，认识到我国的传统文化博大精深。,1
学起来有些吃力,1
这门课程把看似深奥的心理学知识讲的通俗易懂，紧密的联系我们的日常生活，可以及时的学以致用，非常好，为陈老师点赞！,1
教师的培训也需要采用互联网＋这种模式。中国大学mooc的这种方式真的是太棒了。很喜欢这句话：最好的大学是没有围墙的。我们可以便捷高效的进行各个学科方面的学习！,1
受益匪浅，值了,1
有点难度，但很实用，一定要耐心学习下去,1
通过学习，不仅能扩展知识面，而且能提高认识问题能力和看问题的角度,1
授课方式很好，有丰富的案例，结合自测和最后的测试，反复强调，效果很好,1
受益匪浅，希望能够断断续续学习,1
字幕和视频分开的做法一点也不方便,1
"学习马克思丰富我的知识，开阔了我的视野，在那里我们能够追寻到他的足迹,从点点滴滴的文字河流中,阅读它就好像在与一位伟人对话,整个人都被深深的感动和震撼了。",1
"授课灵活多样  学习起来很方便 
讲解通俗易懂  容易接受
是一种很好的授课方式",1
从中学到了很多  使自己的认识得到了很大程度的拔高,1
一直觉得研究是专家的事与我们这些一下老师无关，客厅了老师的课才发现自己错的很离谱，以后会试着做一个研究型的老师,1
注重学生的发展,1
内容丰富，知识面广泛，不愧是国家精品！,1
我在教师如何做研究的学习中知道了很多以前没有接触过的新知识，通过网络学习我树立了终身学习的观念，教师的观念也不是一成不变的，需要时时更新，对待学生要宽容但不能放纵。,1
我在教师如何做研究的学习中知道了很多以前没有接触过的新知识，通过网络学习我树立了终身学习的观念，教师的观念也不是一成不变的，需要时时更新，对待学生要宽容但不能放纵。,1
从理论到实际，非常透彻，容易理解,1
丰富的内容，多姿的授课方式，让我进一步了解了地理，对地理知识又有了新的认识，也学到了很多新的知识，收益颇多。,1
一般般吧，没啥感觉,1
教无定法，但贵在得法,1
理论性太强，接受有难度，对于小学生的课堂教学帮助有限。,1
听了三课了，都只是在介绍，还没有感兴趣的内容,1
能不能把普通话练一下,1
很棒  老师讲的很好,1
内容很好，很有帮助,1
通过学习，使自己的理论研究水平有所提高，在相互交流评价中学习到经验，自己在今后的工作中药不断的实践完善。,1
"考试题目太难了
",1
课程非常棒。,1
获取新知识,1
好的不得了,1
以前我对教师如何做研究知之甚少，通过近一段的学习我有所感悟。由于理论知识的缺乏，使得以往的教学研究缺乏理论支撑，所以今后应加强理论学习。,1
过于明显地渗透了当今社会和当局政治，其中中国共产党和传统文化的关系部分严重失实，违背历史唯物主义。,1
可以更好的将心理学带进生活中,1
收获超出预期,1
地理学博大精深，受益非浅。,1
通过学习，使我对课题研究有了新的认识和理解,1
获益匪浅呀,1
"学习心得体会
     我学习MOOC(慕课)教学法有了深刻的认识，感受颇深，现从以下几个方面谈谈我的感受：有较完善的课程结构，包括明确的课程目标、课程协调人、讨论话题、课程进度、时间安排、课后作业、考核、师生互动、生生互动环节、及时反馈系统；MOOC(慕课)将知识传授课程放到教室外，可以说是翻转课堂，课外自主学习，提出问题，课内完成作业讨论交流，打破传统课堂先教后练，课内讲授课外练习的学习模式。从以教师为中心真正转变为以学生为中心，增加了学生和教师之间的互动和个性化的接触时间，创造了让学生对自己学习负责的环境，帮助老师成为学生身边的“教练”，而不是在讲台上的“圣人”。开放式教学模式没有时间、人数、地点的限制，资源开放，通过网络XX台真正让学生自主学习，将课程被切分成知识点，录制成“微课程”，将许多个小问题穿插其中连贯而成，就像游戏里的通关设置。 课堂上将问题、作业和老师共同讨论，也可通过个人测试、小组测试的形式，帮助学生系统掌握理论知识，课下在线检测学生的理解程度，在线互评。这种模式其优势就是能够因材施教，可以了解到每一位学生的学习效果 ，帮助学生保持注意力，提高学习效率。 
 
",1
收获了很多，学到了很多关于心理学的知识,1
"很有意思的课程，收获很大
",1
我以前没想到这么有趣,1
暑假作业...,1
内容很贴近生活，浅显易懂，是我很乐意学的课程,1
好 太好了,1
认真观看视频，感觉从专业上受益匪浅，老师的讲解既有理论高度，又有实践深度，非常适合地理教师或地理爱好者。视频拍摄剪辑非常专业，给大家提供直观感受，很好的课程，值得大家反复学习观看。像老师们致敬！,1
授课方式使理论性知识更容易接受理解。,1
受益匪浅，收获颇多,1
好好学习吧,1
整体看来类似大学地理专业的招生宣传，内容简浅，照本宣科，缺少互动性。,1
授课方式挺好的，但内容对我们一线老师来讲太抽象，比如spss的操作过程，独立样本T检验等,1
非常好好呀,1
讲授的课题贴近生活，浅显易懂，具有很强的指导性和操作性，非常喜欢这样的课程。,1
很不错，但有点难懂，需要好好学习,1
通过学习，我感觉到受益匪浅，授课采用动画形式非常棒，希望能讲一些日常教学用到的知识。,1
kuaijinbuxin,1
微笑对待生活，放好位置。,1
完全就是南京大学的广告片,1
从中受益，下学期愿意尝试改变，争取有所提升！,1
授课方式适合一线教师，能学到很多以前所不知道，不重视的知识。,1
内容较浅，没有太多专业知识内容，而且比较泛泛而谈,1
   最近的学习对我的收获还是蛮多的，就是怕自己在实施的时候做不好，尤其是我们这些教小学的，孩子小人又多，不知道该怎么做。,1
适合待参加高考选专业的同学,1
收获颇丰，学到了不少知识。希望自己继续努力，争取更加优秀。努力！努力！再努力！,1
感觉都是广告啊，都是要借助平台进行测试。,1
完整地看完视频，感觉整个软件测试知识链不是很完整，请老师参考下社会上培训的课程,1
棒！强烈推荐,1
感觉讲得不太行,1
理论与实际相结合，举例说明，讲解透彻，收获很多。,1
通过认真学习，做研究需要从教学的细微处发现问题，老师要有一双慧眼，才能有的放矢的解决问题,1
课程介绍不够详细，内容画面不够清晰。,1
课程一般。既然以理论为主，还是讲透彻一点好，念PPT有什么意思。,1
学到了很多，受益匪浅,1
一线老师做研究，有第一手的资料和案例，接地气，而且有针对性，但缺乏理论性的准备和指导，汪琼教授的课程正好对自己做出了引领，课程内容，介绍方法和理论指导都恰如其分，很有启发，对学习效果的把控也很强。,1
没有达到预期,1
"这门课给我很大的启发,让我了解了社会生活中的人际关系的复杂性和美妙.知道该如何处理人际关系,如何开展和发展工作,管理个人情绪与处理时间.",1
非常实用，听了老师的讲课，学到了许多知识。,1
非常形象直观感受心理学活动，让学者很快理解授课内容，了解心理学在生活中的应用。,1
咳咳！有待提高,1
刷刷刷刷刷,1
没必要分那么多节，操作麻烦,1
学到了不少做研究的方法！,1
"课程中的一些内容还是很难的。没有进行过真正研究的人是一点头绪也没有呀！
在学习中有很多收获，对研究也有了一定的兴趣，尤其是在对研究题目的选择上有了一定的认识。",1
教学内容非常丰富，我学到了很多新的教学方法。,1
"形式有趣，内容很实用
",1
很好，不错，收获很大,1
更喜欢童老师讲的，第四章听不懂有点,1
课程生动’有趣，极大地调动了我学习的积极性。,1
非常累，非常麻烦,1
知识体系安排科学，信息量很大。,1
课程讲得好，讲得比较全面，能提高自学者认识，,1
讲的非常好,1
内容较丰富，有特色，，有在教室上课的感觉，很好，谢谢老师。,1
无无555555,1
收获颇丰，又重新认识了心理学,1
无什么感受,1
啥时候再开课啊，其他课程都开了,1
一二三都看了有80%，，讲的真的不怎么样。。有的直接念PPT，讲的太抽象了，晦涩难懂。那些好评都是刷的吧,1
失望，老师水平一般，只会念PPT。,1
学有所得，感谢！,1
感觉很好！,1
我觉得老师讲的不错，就是代入不了,1
收获很多，希望有更多的学习机会,1
"一笔带过!粗粗的讲一下,有好基础的应该不难,可以做为复习看一下,新人有点难",1
课程分的太散了，而且很多时候是在讲代码，而不是带学生一起敲代码，有的模块都没说带着装一下就开始讲了，第五章还是什么时候一直以道指数据为线索在讲，可是提前没有说一下，搞得听到后面有点衔接不上了,1
很棒不错，继续加油！,1
作为一个母亲，我已经把孩子抚养长大，但都是按照老人所说的“小孩晚张口好”、“孩子挨着妈妈睡好”等等，在这里我都找到了相应的科学依据。课程中的“道德养成”、“学习方式”、“行为塑造”等等，都对我在教育孩子上给予了很大的帮助，也让我再次审视自己的成长。路漫漫其修远兮，吾将上下而求索。,1
"课件视频本身还不错，但是这次开课感觉很草率。
没有任何沟通交流
没有答疑
没有练习
对于非相关专业没有生化基础的人来说
考试完全是天书
哦对了，还漏了一章课件
emmm……感觉很不好。",1
每次看完一个再回去看这个视频的时候就自动跳过看完的视频。。。。，很不方便,1
播音员一样讲课，是讲课？,1
视频为什么是间断的，看着看着就会停,1
"内容不错，很实用，接地气。
",1
很多细节没有提及，很快就带过，老师大概默认参与这门课的python基础较好且有爬虫基础良好吧，反正我本人很多听不懂，上北京理工大学的嵩老师的课会更加容易懂，个人认为这门课不适合新手，适合稍微有基础的,1
突然间冒出来的练习题让人很不适应....对于小白来说，做起来难度很大，容易劝退。,1
"j健康与教育
",1
是在念ppt吗,1
"视频什么鬼
",1
这种授课形式效果比较好，既有教材内容，又有视频，还能做题练习，最后测试还能知道自己学得如何。非常棒！！!,1
能提高自己,1
学习后，学到了很多知识，有很多启发。,1
0,1
学了这么久，说说你的学习感受吧！,1
好！短短一学期感觉学了6学分的东西，这样的课程一定能提高我写代码的能力！,1
very good !!,1
。。。。。。,1
我感觉收获很大,1
通过心理学的学习对自己的工作助益良多。,1
"节奏有些快了，感觉还是需要对编程有个粗浅的认识才能入门。
第4周到第5周跨度有点大，有点摸不着头脑就开始数据处理了。
另：这门课程急需一本课程配套教材！！！像北理工嵩天老师那样的我觉的就很好，一本配套的书在手，胜过N本参考书来回翻呐！",1
申请证书不是免费给么   怎么需要花费呢？,1
还算OK啦,1
还是听不懂的多,1
"还不错，学到了许多乐理尝试
",1
我的软件都还，没有装上,1
总的来说，这一学科挺难的，还得在加把劲,1
。。。。。,1
"很好，能够吸收
",1
这门课程文字写作流畅，通俗易懂，更深入生活，把心理学理论与知识联系人们的日常生活与工作，是它同样也成为一般大众了解心理学与自己的极好读物。,1
听了专家的讲座，收益匪浅！人在一生中会遇到很多问题，树立正确的人生观，价值观，遇到问题妥善处理，面对压力学会解决。让自己的人生过的精彩一点。,1
生命是有无限奥妙的，通过这门课的学习更加深入的了解了人的心理。,1
讲的不精细，难懂,1
呵呵。。。,1
收益匪浅，继续学习。,1
理由太尴尬发个财付通总是热,1
讲的不清楚，都是念PPT为主,1
如何让自己浮躁的心态，归于平静，如何放松自己，关注心理健康。,1
恕我直言 只念PPT 节奏太快 可能是我太垃圾 跟不上,1
总感觉老师是把教室里的课程搬到了线上，没有背景音乐，微课重点也不突出，老师的重点在自己的表达上面。内容还可以，制作真的太糟心了。,1
不管科研做的怎么样，不管是百人、千人还是万人，反正讲课很一般。中国就是这样，注重科研，不注重教学。,1
照读PPT，讲课进度过度快，没有实质性内容,1
刚有感觉就没了,1
陈老师的课，通俗易懂，各种图文举例，让课程变得更加有趣，简单明了，我很喜欢！我会继续学下去，让生活更充实，美好！,1
受益匪浅，学到很多的知识,1
广告时间太长,1
整体还是不错的,1
总的来说，感觉还是蛮可以的，尤其是课件动画做的很不错,1
自己能看懂的，就能听懂。自己看不懂的，仍然听不懂。因为老师真的是一字一字的对着PPT念出来的，有的比较不好理解的，也不会解释。,1
电脑手机课程听完不同步,1
讲的不仔细，吐字不清晰,1
时代高速发展的今天，我们要保持一颗乐观的心态，来对待生活。,1
就是在那儿念。。。,1
天天学习一点点，量的积累终会有质的改变，谢谢老师清晰的讲解！,1
若非学校规定......,1
进度老是不能配对完整，都不知道自己到底有没有完成任务,1
yiban,1
。。。。。,1
好挺好的不错,1
，，，，，，,1
在学习上帮到很多,1
课程设置非常好,1
念书式的教学，内容很尴尬，介于科普和专业讲解中间。对于科普来说，不够简化，对于专业来说，又深度不够。,1
还可以吧。,1
不错不错嘿,1
老师很辛苦！但我认为没必要在有平时课程安排的情况下，还为同学增加慕课上课负担，在学期中真的想不起来按时完成慕课的要求,1
第十二章讲得啥？,1
自己懂了还得把别人能教懂了才能算好的教学,1
好很好很好的,1
可以通过老师讲解学到自己听不懂的俄语知识,1
对生活很有帮助,1
很难题目。,1
学习更加全面,1
学习后，了解了瑜伽的含义，概念、分类记住以下事项，明白了瑜伽的功效，这项运动既能修身养性又能预防疾病，还能保持良好的形体，是一项不错的运动，边学习便模仿着做，效果的确不错，我会坚持下去的。,1
视频看不清  内容这么重要 你让我们看不见,1
第一次在专业老师的指导下练习瑜伽，掌握了一些核心的动作，也让自己的身体得到了锻炼，是对自己身心都有益的一门课程。,1
课程讲解视频特别清楚，单元测试也帮我们掌握更多的理论知识,1
学习过程很享受,1
老师讲课过于死板，基本跟课本内容一样,1
课程内容新颖，很有吸引力。非常喜欢黄老师的课。是黄粉。,1
通过心理学课程的学习，我掌握了人的心理的初步知识，有利于今后的生活学习,1
好好，有经验的教学,1
还开不开啊,1
很棒，让我更进一步了解了这门课程,1
使我认识到了一个人创业的成功与否，不止是运气，其中还要有足够的知识才能得到子想要的成功，一句话说得好，你的认知决定了你的财富高度。我们要努力去学习才能达到目标。,1
就是在念ppt,1
通过学习有了很大进步,1
视频非常好看，感谢老师的分享,1
心理学很重要，也很深奥，要不断探索研究。,1
感谢这门课使我看到了那么多有意思的内容，对孩子的心理有了基本的概念，还结合知识和童年经历分析出了自己的性格，受益匪浅。,1
收获很多，受益匪浅,1
太多嘈杂的音乐，开场那一段很吵，形式上有种为了创新而“创新”,1
努力学习，增强自我,1
我非常喜欢这门功课。,1
可以回放，反反复复的看,1
很有启发，有收获。,1
感觉可以，学的东西不少,1
"老师讲课内容简洁且清晰易懂。
",1
"感觉实用性不是特别高，考虑的问题偏于理想化，不是很适合真的创业实用，只能说学一个思维。具体要怎么去做需要自己多努力。
",1
话都读不通顺的老师真的不知道该怎么说了。她的那两章学的不咋滴。但是课程内容还是不错的。希望这个老师调整好状态吧，感觉不是别的问题。加油啦。,1
感觉收获满满，对我的工作很有帮助。,1
"讲得很好！
",1
速度太快  知识点不牢固  应试方法太少,1
知识内容太少了 有一半时间都是在放视频,1
很有用，受益匪浅,1
课程中沈睿老师和翁恺老师讲解的很好，很详细清楚。而陈春晖和季江民两位老师讲解的真的很差劲！很多地方完全没有说清楚！整个课程就给陈、季两位老师给毁了！浙大的教学水平不会就这样吧？希望整个课程都由沈睿老师、翁恺老师来主讲！,1
"按错了，怎么取消
",1
前面讲的挺好，后面第5张开始全程读ppt,1
我就想问问，关闭课程了如何申请证书？,1
"程序设计作用非常广泛，应该学精通，处理计算机中遇到的问题。
",1
只有翁恺老师讲的清晰易懂，其它老师照着ppt念有一手的,1
我觉得沈睿老师讲得特别好，听起来不会很乱，是讲得最好的老师,1
"很具体，挺实用。
",1
通过学习心理问题。让我明白了很多问题，收获很多。,1
内容简洁，易于理解，受益颇多！,1
从中了解了一些心理学方面的知识及行为的成因，很有收获。,1
课程很适合我，学习了课程对心理学知识有了更进一步的了解,1
没什么实操课，都是纯理论,1
"我觉得是我的原因
",1
很有趣，也很有用。,1
老师讲的真好，很基础,1
学的很不错,1
老师讲的有理有据，浅显易懂。,1
看了课程之后感受到对自己调节情绪帮助很大！谢谢老师！,1
怎么下载软件,1
学会了很多,1
ghdfhg,1
感谢大家鼓励，后面我们会继续努力的，假期前较忙，希望后面越来越好。大家有什么想法欢迎在讨论区提出，很多问题也没有固定的答案，我们一起讨论进步。,1
课程很有结构。,1
老师讲得很好，深入简出，实例丰富,1
非常方便高效,1
太过繁复，有更好的更简洁的操作方式,1
课程更新太慢了!!!,1
里面感觉有的回答非常模糊,1
受益匪浅，感谢老师精彩讲演。,1
你好，现在学习，结束后还会发放证书吗？,1
感觉有点在读PPT，讲课应该不只是把知识读出来就行了。,1
"1.音质太差，音量忽高忽低，影响听课体验；
2.讲授内容非常浅显，只是简单的介绍了概念，介绍的也不全。",1
课程很一般,1
课程很棒！能学到很多东西,1
看不了，卡出来了,1
看不了，卡出来了,1
网站能再卡点？,1
很愉快，老师讲课很好,1
刘勰的《文心雕龙》对我触动很大，我们可以从书上学到描写一些场景的优美语句，这些语句能提高我们的写作水平，提升我们的语文素养。所以要多看，多背，多记。,1
很难理解，,1
学习与发展自然科学的思想基石！好课！！！,1
更懂得生活，懂得怎么去追求幸福，还有，老师讲课很好。哈哈哈！,1
老师讲课不错，不过案例太少不具体，学到方法却不知道怎么把一个实例图片做得精美,1
学习还是不够深入,1
感觉受益匪浅，学习见长,1
学习效果很好！！,1
有时可以按时完成，有时又忙不过来。主要是自己在家里还未习惯家里上课，对于学习没有太多的专注,1
学到了很多新的知识，开拓视野,1
"加油吧，有待提高
",1
讲的跳度太大了，没得基础的人是听不懂的，实例似乎很杂乱。。。,1
上课举办的活动v列有很多vwhy的v好玩的,1
学习的感觉真好,1
还行，就是不能跟上节奏，年龄、阅历、学习基础等等。要回过头来，再学习。还可能没到位。还得来重复。就这点太好。,1
老师很幽默，内容很贴近生活,1
