comment,sentiment
很好，老师讲得很细致,0
无重点，讲的不透彻,0
感觉不是很好,0
课程难度有点大，不好懂。,0
考核没有答案解析,0
个人感觉节奏偏快，老师板书少，基本是看ppt，经常需要暂停下来咀嚼，看久了很影响效率，看的不连贯，心情也不好。,0
老师的普通话还有很大的提升空间,0
表达能力欠缺,0
背景音乐声音干扰,0
说实话，不怎么样，最后没能听下去,0
讲课就讲课，配个背景音乐是怕学生睡不着？有这时间，想想办法多讲点实在的深入的知识,0
第四章单元测试中第二题问的是不饱和脂肪酸，答案给的是饱和脂肪酸，到底是没有正确答案还是题出错了？,0
我的天呐，这是电子科技大学的老师吗？吓到我了，第三章的老师我都怀疑是不是临时雇来读PPT的，更可怕的是错误百出，都不审核的吗？这样的视频发出来不怕误人子弟吗？,0
可以从课堂内容组织,0
太平淡了，没有起伏，讲的不够细致,0
内容充实有趣，很有指导意义,0
"我觉得像是第三章第四章的单元测试题目，因为他不是选择题，所以机器评分的话，不太好，易出错，可以选择互评呀。
通过这门课程，我看出了我许多的不足，希望我学完这门课程后能有所提高。",0
希望课程能够上传PPT，不然复习起来很麻烦，很难找到自己想找的知识点,0
挺好的  ，让我学到了好多知识,0
怎么不能申请证书,0
内容太过简单,0
不够有条理感觉上唉,0
念PPT。。,0
作业测试答案没有解析,0
讲的一般般吧,0
，，啦啦啦啦啦啦,0
垃圾......,0
注册了的学校云总是莫名消失还不能再注册,0
老师太正式了，干货少,0
课程一点都不与时俱进，哪里好评了？,0
通过礼仪课程的学习让我懂得了如何接人待物，知道了如何穿衣戴帽，明白了不同场合的礼仪规范，受益颇多，谢谢老师。,0
贼完蛋   没有一点学习体验,0
为什么我都看完了然后显示课时不够满，是我漏了吗,0
软件的学习进度显示不正确,0
视频看不了啊，咋回事？一直提示我不能播放,0
"还是挺喜欢网上上课
",0
总是错过测试,0
好好好好好好好好1好差,0
这个老师，只知道念ppt，一点讲解都没有,0
讲解都是读PPt的,0
讲正交试验方差分析的老师在讲什么啊,0
我全对，为什么才60分，不管测验还是期末，我全正确，为什么才60分？？？？,0
"这不就是疯狂的读PPT吗？难道电子科技大学没有优质的网课吗？汇编不行，这个也不行？还有那神烦的背景音乐？都是些什么鬼！老师根本不管理后续的作业讨论，什么都没有。。。。。
",0
第二节男教授讲的一点都不好，看着屏幕念字，没有拓展性，调理性也不好！,0
佛性授课，佛性朗诵，佛性人生！,0
质量太差！！！！失望！！！！！,0
我就直说了，剩下的课程去电子科技大官网看了，我不知道是什么缘由，整个课程排的有些杂乱。授课老师换来换去，章节之间的衔接时常出现断裂，不同老师的授课质量亦是参差不齐。有的老师表达能力相当糟糕，甚至对着课件照本宣科有些数据都经常说错。,0
网络总导致问题,0
第十章的视频是哪个老师讲的？课件是不是自己做的？讲课之前有没有自己看过一遍？他到底懂不懂正交的方差分析？从头到尾念PPT，都没有发现PPT的顺序不对。,0
考核方法显示不全,0
上一个视频看完在看一遍时跳转的速度太快了,0
这么大电流声怎么听进去的,0
"感觉完全是照着ppt念，是不是看ppt就够了不用听讲了？
内容目前看详实，确实是冲着 零基础人来讲的 。",0
挺不错，与高中知识相接近,0
读PPT啊？？？对于问题仅有的解释也是十分浅显的，跟没说一样。,0
视频制作精美，讲解清晰，给人美的享受。,0
学习内容很丰富,0
老师只是在读PPT，尤其是在解决例题的时候，对于必要的解题过程都没有说明，这很难令人接受，每一次讲解例题的时候，都需要暂停自己详细的计算一遍，与其这样，不如自己把PPT下下来一张张看了,0
讲的有深度、有信度，值得一听。,0
范教授讲的非常的形象生动，便于接受。,0
垃圾课件不解释，令人窒息的课件排版,0
没有感情的读词机器。,0
继续努力，，,0
念PPT啊啊啊,0
课时记录不上,0
真是我学过最棒的课！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,0
我想开学啊我爱学习啊！啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,0
我想知道体育39个课时我都刷完了为啥才34个，我想知道那五个我哪没看？？？？？？？？？有没有客服能问下类,0
五星好评!分期付款!( ?° ?? ?°)?,0
细胞生物学是以细胞为研究对象，从细胞的整体水平、亚显微水平、分子水平等三个层次，以动态的观点， 研究细胞和细胞器的结构和功能、细胞的生活史和各种生命活动规律的学科。细胞生物学是现代生命科学的前沿分支学科之一，主要是从细胞的不同结构层次来研究细胞的生命活动的基本规律。从生命结构层次看，细胞生物学位于分子生物学与发育生物学之间，同它们相互衔接，互相渗透。,0
挺好 很详细,0
针灸学老师讲得很系统，很好。但穴位总记不住，老师再穿插讲一下学习和记忆方法就更好了,0
打光太次了，让人照着读还不如不露脸,0
很喜欢这门课，老师讲的好，清楚有序,0
课程非常实用，可以减肥，锻炼身体,0
错过测验时间,0
讲的非常好 很喜欢 希望继续学习,0
不够细节，基础知识没解释好,0
为什么全是英语啊,0
理论结合实践，老师的课很棒，看完对摄影有了初步了解。,0
100％念PPT，噪音神烦,0
要能让别人完全get到你自己说的点,0
视频怎么这么卡，还有杂音。,0
老师只是简单的读稿，课件倒是感觉还可以，但老师完全没用课件,0
电子科技大学 就这水平咩？,0
课程安排非常好，便于我们学习，感谢同事的帮助，教会了我怎样中英文翻译，让我坚持学完课程，非常受用，收获很多,0
老师，测评截止时间可不可以往后设置一些，最近实验室事情很多，错过了测验时间和作业时间，心里好难过。,0
从这次的学习中，我了解到了肺炎的知识，很不错,0
一星都不想给，讲了一些命令。,0
垃圾超级垃圾,0
"不能解释一下里面的概念吗，比如""附加组""，你这也太敷衍了吧",0
真的一星都不想给，直接照着PPT念，不明白老师有什么用，讲课有什么意义，差评送上,0
多此一举，学不到什么,0
差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲差劲,0
校园网太卡了,0
"声音太小了
",0
"课程太多了
",0
电子科大也是985，看了第一章全部，第二章一小部分，还有实验课的一小部门，所有讲课都像是在赶进度，基本上没有实例演示...可能是为了教学任务而牺牲必要的讲解，比较失望。,0
"念PPT有啥意思？
背景音乐是什么鬼？",0
很好，开阔了我们的知识面，增加了我们对祖国各个方面的了解。,0
念PPT，太死板了。。。。。,0
根本听不懂。贷方借方怎么定的从不讲,0
终于知道有礼走遍天下的道理了。值得学习的一门课程，点赞！,0
最后差0.32分也不给过，而且一直没有个评分标准，失望！,0
辣鸡辣鸡辣鸡,0
我真想打差评,0
差评，又不得不学,0
课程插音乐是什么目的？！,0
找课程太麻烦了。,0
还好吧，就这样,0
淦！淦！淦！,0
题目整体逻辑性太差，即使翻译成中文也找不到正确答案，正确答案就像随意给的。毫无逻辑可言，这样的题目不配作为练习，简直浪费时间。,0
垃圾课程，开个课还上背景音乐，m d z z,0
画面暗得很看多了眼睛疼，,0
太好了吧 这东西 但是我忍不住给个一星,0
完全照本宣科,0
垃圾，就这玩意还能评国家精品。。。。。呵呵,0
内容丰富，全面,0
老师讲的很认真，说活也很清晰，不过我的耳机有点问题，五星好评,0
不想上课麻烦,0
考试时间和其他的不统一，很容易和其他的考试时间搞混,0
收获很大，特别是实操部分，理论方面个人感觉少了点，是不是后面章节多一点!,0
为什么在电脑上看的在手机上更新不了,0
太好用了爱上了学习,0
感觉老师讲的特别好,0
泪呀，上了这去看别的要,0
第一天看不完，第二天就要重新算进度？？？ndmmsl,0
很好非常喜欢,0
求你了，上课吧,0
"老师讲的挺好的
",0
"我的学习感受很好
",0
说实话，这课件 很乏味，因为缺少图片，视频等生动具体的东西来展示，就是老师不断的巴拉巴拉的讲解。。。    宣读式的,0
手机不可以连续播放，看完就完事了吗？学不会不可以重看一遍吗？,0
非常非常不好,0
很差，讲了一堆皮毛，全程快进，别糊弄行吗,0
生动，陈教授很棒！,0
好多地方直接忽略过去了没讲，ppt太模糊，根本看不清,0
讲了些屎，你怎么不直接念啊,0
教师语速太快 ppt及不清晰“ ”“-”都看不清 后面讲的那一大堆公式一句带过 鬼能听明白,0
"内容有重复短缺

",0
啊，最好晚上看，有助于睡眠,0
其实真的很一般，希望人们做出真实的评价，让好课越来越多。,0
没答案，让我们如何复习,0
真的程序不太行,0
课程评分体系太过死板,0
看了的会没有记录,0
挺不错的，感觉良好。就是完成作业的限定时间太短了！应该再延长3~5天,0
挺好，但是提交作业的时间真的很乱，尤其是当你同时选了几门慕课的时候,0
"真的很棒啊 
",0
课时记录有问题，软件差评，而且找不到反馈的地方,0
我们能在这里相遇还得从一只蝙蝠说起,0
我想知道什么时候考试 拿证,0
我对内容很失望,0
课程进度和期末测试在哪里啊？连进度条都没有的吗…,0
背景音乐非常影响体验,0
速度太慢，2019年发放作业，2020年2月结束，这发放作业的速度太慢，总评上能不评星星吗,0
这种学习方式很好,0
感觉进去下一章较难,0
背景音乐声音严重干扰听课。。。。。。。。。。,0
视频不对，学习不了！,0
学习不了，希望能上传完整视频。,0
"好，很好，非常好
",0
超级假的软件，没什么用,0
我很喜欢这门课啊,0
李炜老师照着ppt就是念，那么长的定理只念一边，也不解释解释，自己都不会来着讲什么,0
网课时间与学校安排上课时间不一样，测试感觉只要考试之前完成就行了,0
成电学子自己也觉得讲的一般，基本上都是念PPT。顺便说句，除了数院的基础课，成电的后面的专业课教学很多都是在念PPT，本科教育真的不重视。PPT我自己不会看嘛，念PPT的话上课的意义何在呢？,0
很一般，理论过多，实例没有,0
挂羊头卖狗肉，没内容，看不了，差评！,0
我从课堂内容组织，授课方式的角度可以看出这是一个非常完美非常全面的网站。让我受到了很大的启发。给予了我很多的帮助。这就是我给5星好评的理由,0
团队不给力真掉份→_→,0
无聊！！真的无聊，这是给不看新闻的人准备的吗？,0
一群托。。。。。,0
1星也算高，电阻单位是功率？讲课也不怎么能让人听懂，差评啊,0
视频声音太小,0
什么鬼斗欧努西就十秒,0
没东西啊啊啊,0
这个课件什么玩意儿。。,0
没有视频了，无法学习,0
"很有感慨
很好",0
强强强强强强强强强强强强强强,0
"起码给个正确 答案啊 
这我都不知道哪个是正确的答案",0
通俗易懂且专业实用,0
搜遍整个网络。看头孢菌素的一节课，就是照着念，不好，连简单的表格都不画。可以看看其他高校的视频，。,0
烂不烂啊，我雷震子乱杀,0
无语......,0
"好几个fuyrte78\
",0
完全就是读书！,0
"无语
。。。。",0
垃圾垃圾阿鸡,0
看没看，也没个提示，真是,0
挺好的挺好的,0
"……我我我，
 我的刀呢",0
一星好评，太开心了，让我们能在疫情期间认真学习写笔记。,0
"你自己觉得呢？
",0
"系统太不人性化了
",0
只有前两张的,0
让我无聊的寒假能够学习，真好,0
优秀啊！！！真好,0
"天气不好一课心
",0
屏幕不要总给老师 放PPT上更好 对照着听,0
感觉不怎么样，他就一直说，感觉像照着课本念一样，还不如自己看书，仪器仪表也就直接念过去，也不指一下，或者单独放出来，生怕我知道哪个仪表叫什么,0
fuck~啊this是什么鬼thing，只有介绍没有课,0
"3i丿丿丿丿丿丿丿丿丿丿丿丿丿丿丿丿丿后丿3j3Jm丿丿丿丿丿丿丿丿丿丿丿*丿
",0
阅读理解有待提升,0
一切都不错，如果清晰度高一点的话，会更好,0
真的太好用了,0
实在是太感谢你们了，这一星是感谢你们让我能在被窝里上课了，剩下的四星，分期付款。,0
差，太差，无比的差,0
、我觉得布星,0
好好的理工科，技术课程，讲的像文科，不如去看Coursera,0
没有实时进度      很垃圾,0
真没想到这种质量的课程出自本以为很专业的传媒大学，让人失望！看了导学视频就已经不想继续下去了，一共四分多钟内容紧张的手上动作和不利索的嘴。后面第一课更逗，一段采访视频结束毫无评价解释直接念了三十个问题，然后突然间的镜头切换还会直怼中央连PPT上的字都看不全。后面的课程也有类似一共二十几分钟的内容前面二十分钟都是一段视频的。再强调实践也不代表不需要授课吧，推荐了那么多书又各种视频是让人都去自学吗？第一次开课也没有以往评价就单纯以为是专业院校不会差，可能不是每个能读博士当教授的人都适合讲课。,0
课程不错，老师备课好像有点不足——有时串讲不顺畅：）,0
还行zsbd,0
课程很清晰透彻,0
你是谁呢。我的手机号码,0
"AD教学差评
",0
“真好”74,0
"因为它没有零星
",0
为什么不把课程改叫python数据处理,0
着急啥啊，这才刚刚开始，都是理论概念要掌握,0
"非常好
很好",0
不知道哪个看没看完,0
不如在教室上课好,0
全程读PPT,0
"麻烦
太不方便了，
",0
汽车专业的学生表示听不懂啊，没有代码讲解，好难理解概念。希望添加实例代码。,0
好吧好吧好吧,0
一直加载中加载,0
什么东西，一直给我显示正在加载中…,0
非常不错我喜欢,0
系统异常，提交不了,0
全是托，辣鸡,0
太给力了，让我在寒假能够快乐的学习,0
念ppt而已，很不走心的课程,0
一直不停的讲，逻辑比较跳跃,0
真心喜欢朱飞教授的课,0
内容很丰富，讲得也很好,0
好，收获颇丰,0
老师说话不流利,0
不知道怎么算支路电流法的详细解题过程， 没有详细的解题过程看完之后只会列式子不会解式子啊,0
"让我还没开学就学到了知识，真好
",0
没什么实际作用的软件，应付学校的都是,0
整体感觉很好的一门课，让我学到了很多东西，尤其是熊老师细致的讲解，更加让我对这门课程感兴趣。,0
通过学习此课程，更深入地了解了循证的重要性及如何去对现有的工作方法去做循证,0
有待提高平板的APP,0
学以致用  受益匪浅,0
很好，很受益,0
教授讲的很好，讲师讲的重点不够突出，看慕课是为了能深入学习，不是为了浪费时间。,0
没什么基础，对我而言老师讲的例题步骤省略太多根本看不懂，做了课后的联系题10道题才对2道，上学期在学校上课听了就跟没听一样，现在来慕课学也没学懂，压力好大……,0
不同步啊啊啊啊啊啊,0
学了这么久，很好,0
"卡卡卡卡卡卡
",0
测试题我打开什么都没有，做不了,0
例题步骤省略太多，完全看不懂,0
word天……国家精品？emmmmm，标准好低哦。感觉这是一档节目，而不是课程，老师是在背稿子，而不是教书。打扰了，告辞。,0
讲者节奏太慢，内容水,0
不会，，，，，,0
更新能不能快点啊,0
没用 只能浪费时间,0
这老师貌似对ppt一点不熟啊 ，出现一页，想一会儿再讲，几乎都在看ppt,0
有点烦了。。,0
老教授讲的非常好,0
刷新频率太慢了 我看完很多内容不显示绿色 真是垃圾啊,0
一群托。。。。,0
太棒了，支持,0
烦的要死，弄个毛线,0
mooc上测试的题目没有解析，根本不知道自己怎么错了。总感觉答案有问题，而且因为有个别答案确实有问题，所以加深了我的疑惑。,0
听了半个月课，感觉我的普通话都被带歪了。,0
为啥没有视频,0
学会了挺多，与时俱进，挺好,0
内容太简单，没有干货，失望！,0
延迟巨高，半天都不反馈,0
软件很难打开，打开后闪退好多次，就算不闪退也加载不出来，加载出来后又闪退了。成功学习完一个视频的过程次数倒也是有的，但崩溃次数较多，体验极差。,0
通过学习，了解了很多的形体知识，受益匪浅,0
还可以 作业截止时间不同 不小心会误过,0
要是多点语法讲解就好了 ,0
我看这个视频连个字幕都没有，无语了，有时候都不知道在讲什么,0
测试题选项错误，坑人分数,0
無話可說，他普通話emmm，語速又emmm。,0
作业、测试的提醒一点都不明确，又不弹出来告知，害得我错过了好几次测试，还得特别关注到才知道。关键是每次点进去还神经病一般地展开，我都没让你展开作业状态你展什么展。要不是不能打零分我才不想评一份.......,0
还好吧，嗯嫩,0
过于注重公式,0
"我太失望了
",0
教了，听不懂,0
emmmm，她普通话不怎么标准，还有知识点不怎么到位，没重点，差评,0
为什么1-4中 Uab的电压是3.2V,0
传说中的PPT老师，不适合没有基础的学,0
总是忘记互评，好麻烦,0
"太烦人了繁琐
",0
"内容很全面,老师也可以讲到重点.",0
又要搞烦人的MOOC，一星都不想给！,0
PPT共享平台,0
"解题不讲步骤，全靠猜吗？？？
后面的PPT画质极差，都看不清",0
这个慕课很多内容抄袭了华南师范大学的《实验心理学》慕课。尤其第三讲的实验设计及数据处理部分，几乎完全雷同，看得人浑身起鸡皮疙瘩。不怕影响学术声誉吗？,0
"无法传送文件，交作业
",0
无法点亮课程,0
垃圾软件，毁我青春,0
好乖好乖好乖,0
软件太卡了 加载视频也卡 进软件也卡  哪点都卡,0
网络太差，学习质量不好,0
做错了不知道哪一个是正确答案,0
老是播放错误,0
五星好评，分期付款,0
嗯，说实话不太实用,0
提交不了是我的问题咯？,0
好，非常的好，系统天天蹦,0
"不行这个东西
",0
视频卡顿，不太好,0
自己讲的时候不给看课件，要自己打开课件看,0
这东西太简单了，差评,0
呵呵呵呵呵呵呵呵呵呵呵和二和或和和和和和和或和和和或或或和和和或和和和和和和或和和和或或呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵,0
真的很不错，好的跟吃了屎一样,0
你已经是个成熟的网站了，不要动不动就卡成这个样子,0
"今天没吃饭
",0
视频看完一遍之后，不能重复看第二遍,0
课程总体介绍3D打印的诸多技术、它们的优劣势以及应用领域，还是比较不错的。但是就学习者的体验来说，上一轮学习是很不好的。比如二三章的单元测试中出现了不同程度的错误，第五章的内容连个公告都没有，也不像平时每两周发布而是推迟了很久才发布，而且发布出来的时候测试题也过期了，导致不少同学退出课程。望改进。,0
PPT打不开,0
学会了独立学习 适当自我约束,0
"讲的不清楚
",0
你让我说什么呢,0
"卡
卡卡卡卡
",0
讲话快 说话吞字 讲不清楚 求求别刷好评了,0
观看之后没有观看记录,0
我觉得很好 学习自由度很高 效率也很高,0
老师的普通话……,0
无语了，系统有问题，作业做完提交不了，过了截至日期之后又能交了但是没有分数，证书估计是拿不到了，我的期末总成绩估计还要因此扣分。。。。。。,0
课程让我在闲暇的时候也可以学习英语，很不错·,0
挺好的，很实用,0
内容多，难度大,0
为什么老是不刷新任务点  看多少遍都不显示完成,0
不是很严禁的课程,0
新作业发布没提醒，容易错过,0
我爱学习 学习使我快乐,0
为什么没有作业提醒啊！！！！！,0
有点失望，暂时不学了,0
一个英文内容很多，另一个英文授课。发音听起来也没有很local,0
垃圾，简直就是在磨灭我的心智,0
资质愚钝，未能解其详,0
看完一单元的课程结果做单元测验 题目却显示不出来？？？   小节小节课后面的测验也看不到了？？？  开始还能看到的啊  真奇怪了,0
真不错，最喜欢这门课了,0
"恕我直言，我听不太懂老师的普通话。
我转去北京大学多版本了。 
",0
真好。非常好,0
课程就是突然甩一个公式，突然给一个概念，不解释概念的意义，各个概念之间毫无连续性，毫无关系，很不助于理解，只能死记硬背，也不知道如何运用。感觉剪辑掉了很多重要内容！有点失望，有愧于国家精品课程。,0
半导体物理这门课简直就是地狱！！！！,0
少点概念，多点实例，一节课听下来全是文字。,0
怎么看不成了？,0
感觉照本宣科，无趣。,0
"内容丰富，但杂乱
",0
我们可以有更广阔的学习空间、可以有更精准的决策判断能力这些都基于数据的收集、整理、驾驭、分析能力，基于脱颖而出的创新思维和执行。因此，建设“数据仓库”，培养“数据思维”，养成“数据治理”，创造“数据融合”，实现“数据应用”才能拥抱“大数据”时代，,0
念PPT都念错，老师的口音实在是不敢恭维，还有那神烦的背景音乐wtf,0
普通话不标准，听着不舒服，影响学习,0
不知道100多条好评怎么来的，但我学了前两章已经看不下去了，因为完全是念PPT,0
卡，记录不全,0
无法观看，难,0
很好，就是要做的东西太多了,0
我从这个课程中学习了很多，正在跟着课程调整自己的情绪，让自己每天的积极情绪更多，理性更多。,0
太失望了，占用了太多个人时间。,0
老师讲课太死板了，根本听不懂,0
课下任务量极大.,0
怎么还不出总成绩,0
很好，感觉学会了更多的知识弥补了更多的知识空白,0
没啥学的，读一句翻译一句，我学什么啊？,0
哈哈哈 老师我尽力了,0
不能显示那些看了那些没看，有时候会忘记，找不到，所以进度条设置的不好,0
看到第四周的内容，我想知道他说的是什么？我认为这是他个人的美国观感，达不到学术水准，他能自圆其说吗？我还是看下去。正如现在的所谓网络信息一样，文字视图，花样百出，圣妖仙怪同出，但绝不是百花齐放，是乱哄哄。,0
不可播放内容,0
浅入浅出，书本泛读,0
提交考试经常出bug,0
"Learning the course of Academic English reading,writing and communication, from the application of words to how to write a summary, to the structure andanalysis of the article, the content of each class is very substantial.It is very useful for me.--电子信息工程学院  吴帅杰",0
老师们讲的都很好,0
期末考试填空题答案设置不合理,0
老师讲课有点照本宣科，希望多加入一些临床应用中的心得，比如一些小窍门、规律歌诀之类的，希望能够让学生既能知其然，还要知其所以然，希望老师在传授知其所以然方面能再进一步。谢谢！,0
卡顿太多，视频常常无法播放,0
照着念吧，这算是上课还是有声ppt？,0
真没有用，这破课。有用的难的都不讲。,0
非常生动 有代入感,0
讲到哪里就不能在ppt上点一下？ppt就一行字，嘴里说了一大堆，鬼知道你讲的是什么？,0
"非常好，对学习很有帮助


",0
视频内容少，作业却太难,0
这是一门非常垃圾的课程，学完这门课后，我有一种日了刘培建的感觉,0
视频显示无法播放是视频原因还是软件原因或者是手机原因？,0
"形式主义，并没有什么实际收货

",0
第七章截止时间能调整一下吗,0
太卡了，换了几种网还有几个WiFi尝试了一下，有些题还是刷不出,0
课程非常好，值得学习,0
太恶心了，完全照着书念的，浪费人时间,0
为什么都学完了课时，却还显示有的课时没学？？？什么情况，请快速解决我的问题,0
学时无记录，太卡了,0
"很好,非常不错",0
讲的太呆板了，照着板书念真无聊，还有那模特不能随意一点吗，照本宣科啊！,0
"测验与作业的输入不懂 一会英文输入法 一会要空格 还多是事后提醒
",0
"课程讲的比较肤浅
",0
"就得还不错
",0
还行，提高审美能力,0
没有任何评价,0
题目解析不足,0
什么鬼，完全跟不上,0
很好！很棒！,0
只看了前两章，整体感受就是，突然冒出来一个概念，也不讲这个概念怎么来的，然后就开始列公式和结论，比如k空间、能带图等等，这些基本的概念不讲来源，直接就开始用，作为非科班出身的自学起来非常吃力。,0
很开心，有的视频刷了快五遍还说我没有学习,0
完全照本宣科，不用看视频了直接看书吧,0
服务器安装不懂， 看了还是不懂。 系统性和逻辑性不够， 该要详细却没有详细。内容安排不怎么样。,0
"1.课程内容比较少，仅介绍了5种疾病
2.全程念PPT，女老师还有点抑扬顿挫，男老师简直就是机器人
3.没有PPT提供
4.1.31号以后再也没见过老师回复讨论区，一共就那么几个帖子，一个多月无人问津",0
组织方式挺好，如果能再加入一些相关的研究成果视频就更完美了,0
念PPT的坑课，评分巨坑，团队不给力真掉份→_→,0
考核过于复杂,0
不能补考太难过了,0
视频上老实讲课太死板了,0
还行吧，不错。,0
学而时习之，不错的课件，继续学习！,0
通过慕课线上学习，了解了很多关于体育的理论知识和竞技规范，更加注重如何健康科学地锻炼身体，收获非常大！,0
实用，挺不错,0
有一说一有点难顶，太极课的练习已经占用比较多的时间(学校排的两节体育课 每周另外的两三次都在练习太极)加上专业课的任务很重，其实我根本没有时间去学好理论课[捂脸],0
重点分配不明确,0
极差效果，后面类容没有,0
感觉干这行。对前途一片黑暗 。不知道有什么用,0
授课方式过于严肃，更喜欢氛围轻松的课堂,0
讲课还需要加背景音乐的？,0
团队不给力真掉份,0
讲的也太肤浅了，不适合没有计算机图形学基础的人看,0
新手，看到这门学科挺有意思的,0
看完了为什么学时还不够,0
通过学习，拓宽了自己的知识视野，提升了授课能力，最重要的是学习了许多自己感兴趣的专题，感觉受益匪浅，感谢中国高校慕课这个平台！下一学期，我将继续学习！,0
"你十分认真。
妈妈一般。
卖力的讲课。
批评是我成长。
真心祝福您身体健康！",0
课程很好，教的口语很好,0
学习完经常没有记录，很烦,0
为什么只能看两章内容呀,0
讲的实在差，就是垃圾,0
感觉老师讲的吞吞吐吐的,0
谢谢老师们的分享，真是太好了。我都下载下了，在假期里要好好学习。,0
学的都记不住，感觉学了没什么作用,0
很好，受益匪浅,0
不喜欢这种课程 太死板,0
看看咯呢哦啦呃呃嗯图,0
不如自学，听着没激情。,0
垃圾；阿吉；阿吉,0
。。。音频不好,0
老师们讲的很详细,0
PPT读稿器，不翻页都读不下去那种,0
视频内容有点水,0
恶心恶心恶心,0
"我看也只是略懂一二，都不够详细，抽象的东西就不讲了？大家还是去听正规中医院校老师上的课吧。
",0
课程资源丰富，讲课条理清晰，很有获得感。谢谢课程团队！给我们提供那么好的课程。,0
不太方便学习,0
念PPT，还需努力,0
有些题显示不了,0
很好的软 件,0
讲解条理细致,0
"非常好教学质量高
",0
文档打不开根本计不了学时，为什么？？？,0
"好
挺好的
",0
"一般的操作
",0
不太想填就这吧,0
"挺好的，很方便学习
",0
效果就放假蛮荒记,0
辣鸡啊滚出克,0
"挺不错的，受益匪浅
",0
好到我只能给一星,0
图片内容不清晰,0
课，挺好的，软件反应慢,0
视频看了不能重新看，直接跳转到下一个了，希望改进一下。,0
系统记录有问题，记录不准确,0
这课不生动，不利非专业同学听，而专业的同学是不用听这样的课,0
挺好的，就是听不懂,0
对于一个国家、一个民族来说，最根本、最长远的利益是安全利益。没有强大的国防，没有安全稳定的社会环境，一切都无从谈起。事实证明，一个国家如果忽视国防建设，居安忘战、马放南山，就难以避免战争的灾祸。,0
5道2.5分的题总分100，我怕是没学过数学,0
理论偏多，未能讲出有实际价值的内容,0
累赘。。。。。。,0
对学习篆书有很大帮助,0
太多东西，测验问的问题没有侧重点,0
截止时间设置提醒不醒目,0
好 得很美merit,0
课程较为枯燥。,0
很不错，很喜欢,0
"很棒，对学习很有益处
",0
"上课声音太小，带耳麦都听不是很清楚，这倒不是因为老师说的是英语，而是因为麦克风问题吧！
老师授课的方式也稍稍有点单一！
",0
学习要从问题出发，分析问题，解决问题，在这一过程中学习相关理论和知识，注重理论和实践相结合，将所学知识应用到我们面临的问题当中，学以致用！,0
没有老师的课堂氛围，如果网课有用，国家就不会办这么多学校了,0
大失所望   我觉得不行,0
嗯。。我相信老师自己是懂的 但讲出来的感觉很生涩,0
说易于理解的估计多半是有一定基础的人了。真实情况是，对于机器学习完全陌生的人来说根本就看不懂，对这方面的小白友好度很低。作为入门学习，这门课程明显是不合格的，很多相关的概念描述得很模糊，都是一遍带过的程度，收音设备估计就是笔记本的麦克风还是啥的，忽大忽小，有时候都还听不清。,0
为什么申请证书要手持身份证呀,0
学了很多知识,0
能讲的生动活泼，不要那么严肃，就像在上课一样就好，有些东西还可以讲的通俗易懂就更好,0
课程讲解系统，非常好,0
非常失望，平台太烂，没有及时提醒，考试设置不合理，登陆弱智,0
学习了这么多天，深有感触。,0
我错了好多测验和考试,0
很轻松，感觉很好,0
差差差差差差,0
内容有些明显都错了，老师口音太重，有的听几遍都没听懂,0
一般般...,0
电脑学习 手机不显示已播放内容,0
果然是简史，感觉挺粗糙的，和百家讲坛差不多，与其说是课程，不如说是电视节目，挺让人失望的。个人感觉没有之前东北师大的《世界古代史》好。,0
哎，没落的东北师范大学,0
还是有点东西的,0
hhhhh五星好评分期付,0
太多了，浪费时间,0
感觉就看了个普通的短视频。,0
课程挺好的，让我们对中国优秀传统文化有了更深的理解,0
虽然只是了解了中国哲学的非常基础的一些内容，但结合之前自己的一些了解，还是觉得学到了不少知识。,0
上课模式不好，不适合我,0
"老师的课讲的非常棒，但是作业提交设时限也太恶心了。给老师绝对是满分，但是不满意课下回馈这一段
",0
真的一般般，基本照着PPT念，基本概念解释的不透，推荐大家看对外经济贸易大学钱爱民老师的《财务会计》，深入浅出，受益匪浅！,0
